Istasyon_No|Istasyon_Adi|YIL|AY|ORTALAMA_SICAKLIK_?C
17296|FETH?YE|2008|4|17.0
17296|FETH?YE|2008|5|21.4
17296|FETH?YE|2008|6|27.3
17296|FETH?YE|2008|7|29.1
17296|FETH?YE|2008|8|29.7
17296|FETH?YE|2008|9|25.6
17296|FETH?YE|2008|10|20.6
17296|FETH?YE|2008|11|16.9
17296|FETH?YE|2008|12|12.4
17296|FETH?YE|2008|13|19.7
17296|FETH?YE|2009|1|11.9
17296|FETH?YE|2009|2|11.5
17296|FETH?YE|2009|3|13.8
17296|FETH?YE|2009|4|17.5
17296|FETH?YE|2009|5|21.1
17296|FETH?YE|2009|6|26.8
17296|FETH?YE|2009|7|30.1
17296|FETH?YE|2009|8|28.8
17296|FETH?YE|2009|9|25.2
17296|FETH?YE|2009|10|22.1
17296|FETH?YE|2009|11|16.4
17296|FETH?YE|2009|12|13.6
17296|FETH?YE|2009|13|19.9
17296|FETH?YE|2010|1|12.0
17296|FETH?YE|2010|2|13.8
17296|FETH?YE|2010|3|16.0
17296|FETH?YE|2010|4|18.2
17296|FETH?YE|2010|5|21.8
17296|FETH?YE|2010|6|25.9
17296|FETH?YE|2010|7|29.2
17296|FETH?YE|2010|8|30.5
17296|FETH?YE|2010|9|27.0
17296|FETH?YE|2010|10|20.8
17296|FETH?YE|2010|11|17.4
17296|FETH?YE|2010|12|13.4
17296|FETH?YE|2010|13|20.5
17296|FETH?YE|2011|1|11.1
17296|FETH?YE|2011|2|12.5
17296|FETH?YE|2011|3|14.1
17296|FETH?YE|2011|4|16.8
17296|FETH?YE|2011|5|20.6
17296|FETH?YE|2011|6|26.3
17296|FETH?YE|2011|7|29.5
17296|FETH?YE|2011|8|29.4
17296|FETH?YE|2011|9|26.5
17296|FETH?YE|2011|10|19.2
17296|FETH?YE|2011|11|13.4
17296|FETH?YE|2011|12|11.3
17296|FETH?YE|2011|13|19.3
17296|FETH?YE|2012|1|9.4
17296|FETH?YE|2012|2|10.1
17296|FETH?YE|2012|3|13.4
17296|FETH?YE|2012|4|17.4
17296|FETH?YE|2012|5|20.8
17296|FETH?YE|2012|6|26.9
17296|FETH?YE|2012|7|30.5
17296|FETH?YE|2012|8|30.6
17296|FETH?YE|2012|9|25.8
17296|FETH?YE|2012|10|21.6
17296|FETH?YE|2012|11|17.4
17296|FETH?YE|2012|12|11.6
17296|FETH?YE|2012|13|19.7
17296|FETH?YE|2013|1|10.9
17296|FETH?YE|2013|2|12.2
17296|FETH?YE|2013|3|14.5
17296|FETH?YE|2013|4|18.0
17296|FETH?YE|2013|5|22.9
17296|FETH?YE|2013|6|26.2
17296|FETH?YE|2013|7|29.0
17296|FETH?YE|2013|8|29.9
17296|FETH?YE|2013|9|25.9
17296|FETH?YE|2013|10|19.4
17296|FETH?YE|2013|11|16.0
17296|FETH?YE|2013|12|10.3
17296|FETH?YE|2013|13|19.7
17296|FETH?YE|2014|1|11.9
17296|FETH?YE|2014|2|12.6
17296|FETH?YE|2014|3|14.2
17296|FETH?YE|2014|4|17.2
17296|FETH?YE|2014|5|21.0
17296|FETH?YE|2014|6|25.9
17296|FETH?YE|2014|7|28.7
17296|FETH?YE|2014|8|30.2
17296|FETH?YE|2014|9|25.9
17296|FETH?YE|2014|10|20.5
17296|FETH?YE|2014|11|15.4
17296|FETH?YE|2014|12|13.4
17296|FETH?YE|2014|13|19.8
17296|FETH?YE|2015|1|10.1
17296|FETH?YE|2015|2|11.4
17296|FETH?YE|2015|3|13.7
17296|FETH?YE|2015|4|16.2
17296|FETH?YE|2015|5|21.3
17296|FETH?YE|2015|6|24.8
17296|FETH?YE|2015|7|28.6
17296|FETH?YE|2015|8|29.9
17296|FETH?YE|2015|9|26.5
17296|FETH?YE|2015|10|21.7
17296|FETH?YE|2015|11|16.8
17296|FETH?YE|2015|12|11.5
17296|FETH?YE|2015|13|19.4
17296|FETH?YE|2016|1|9.8
17296|FETH?YE|2016|2|14.3
17296|FETH?YE|2016|3|14.8
17296|FETH?YE|2016|4|19.3
17296|FETH?YE|2016|5|21.0
17296|FETH?YE|2016|6|26.9
17296|FETH?YE|2016|7|29.9
17296|FETH?YE|2016|8|29.5
17296|FETH?YE|2016|9|26.0
17296|FETH?YE|2016|10|22.1
17296|FETH?YE|2016|11|15.6
17296|FETH?YE|2016|12|9.6
17296|FETH?YE|2016|13|19.9
17296|FETH?YE|2017|1|9.3
17296|FETH?YE|2017|2|11.9
17296|FETH?YE|2017|3|14.5
17296|FETH?YE|2017|4|17.1
17296|FETH?YE|2017|5|21.8
17296|FETH?YE|2017|6|26.8
17296|FETH?YE|2017|7|30.2
17296|FETH?YE|2017|8|29.2
17296|FETH?YE|2017|9|26.2
17296|FETH?YE|2017|10|20.6
17296|FETH?YE|2017|11|14.6
17296|FETH?YE|2017|12|13.0
17296|FETH?YE|2017|13|19.6
17296|FETH?YE|2018|1|11.5
17296|FETH?YE|2018|2|13.5
17296|FETH?YE|2018|3|15.5
17296|FETH?YE|2018|4|19.5
17296|FETH?YE|2018|5|23.9
17296|FETH?YE|2018|6|26.4
17296|FETH?YE|2018|7|30.1
17296|FETH?YE|2018|8|29.5
17296|FETH?YE|2018|9|27.0
17296|FETH?YE|2018|10|20.6
17296|FETH?YE|2018|11|16.3
17296|FETH?YE|2018|12|11.6
17296|FETH?YE|2018|13|20.5
17296|FETH?YE|2019|1|10.3
17296|FETH?YE|2019|2|12.1
17296|FETH?YE|2019|3|14.1
17296|FETH?YE|2019|4|16.5
17296|FETH?YE|2019|5|21.5
17296|FETH?YE|2019|6|26.8
17296|FETH?YE|2019|7|28.8
17296|FETH?YE|2019|8|30.0
17296|FETH?YE|2019|9|26.5
17296|FETH?YE|2019|10|22.4
17296|FETH?YE|2019|11|17.0
17296|FETH?YE|2019|12|12.5
17296|FETH?YE|2019|13|19.9
17296|FETH?YE|2020|1|11.1
17296|FETH?YE|2020|2|12.1
17296|FETH?YE|2020|3|14.6
17296|FETH?YE|2020|4|17.3
17296|FETH?YE|2020|5|22.1
17296|FETH?YE|2020|6|24.2
17296|FETH?YE|2020|7|29.0
17296|FETH?YE|2020|8|29.6
17296|FETH?YE|2020|9|28.0
17296|FETH?YE|2020|10|21.8
17296|FETH?YE|2020|11|16.4
17296|FETH?YE|2020|12|13.3
17296|FETH?YE|2020|13|20.0
17296|FETH?YE|2021|1|11.3
17296|FETH?YE|2021|2|13.1
17296|FETH?YE|2021|3|13.1
17296|FETH?YE|2021|4|17.2
17296|FETH?YE|2021|5|23.1
17296|FETH?YE|2021|6|26.2
17298|MARMAR?S|1960|1|7.8
17298|MARMAR?S|1960|2|8.8
17298|MARMAR?S|1960|3|9.8
17298|MARMAR?S|1960|4|13.2
17298|MARMAR?S|1960|5|20.2
17298|MARMAR?S|1960|6|24.2
17298|MARMAR?S|1960|7|26.2
17298|MARMAR?S|1960|8|25.0
17298|MARMAR?S|1960|9|19.5
17298|MARMAR?S|1960|10|16.1
17298|MARMAR?S|1960|11|13.1
17298|MARMAR?S|1960|12|11.5
17298|MARMAR?S|1960|13|16.3
17298|MARMAR?S|1961|1|7.0
17298|MARMAR?S|1961|2|6.1
17298|MARMAR?S|1961|3|8.4
17298|MARMAR?S|1961|4|14.8
17298|MARMAR?S|1961|5|19.4
17298|MARMAR?S|1961|6|25.0
17298|MARMAR?S|1961|7|26.5
17298|MARMAR?S|1961|8|25.0
17298|MARMAR?S|1961|9|19.0
17298|MARMAR?S|1961|10|14.4
17298|MARMAR?S|1961|11|11.7
17298|MARMAR?S|1961|12|9.7
17298|MARMAR?S|1961|13|15.6
17298|MARMAR?S|1962|1|8.5
17298|MARMAR?S|1962|2|5.7
17298|MARMAR?S|1962|3|11.0
17298|MARMAR?S|1962|4|13.3
17298|MARMAR?S|1962|5|19.2
17298|MARMAR?S|1962|6|23.5
17298|MARMAR?S|1962|7|24.1
17298|MARMAR?S|1962|8|22.8
17298|MARMAR?S|1962|9|18.7
17298|MARMAR?S|1962|10|15.7
17298|MARMAR?S|1962|11|14.3
17298|MARMAR?S|1962|12|11.3
17298|MARMAR?S|1962|13|15.7
17298|MARMAR?S|1963|1|11.6
17298|MARMAR?S|1963|2|12.5
17298|MARMAR?S|1963|3|11.5
17298|MARMAR?S|1963|4|15.9
17298|MARMAR?S|1963|5|18.9
17298|MARMAR?S|1963|6|24.2
17298|MARMAR?S|1963|7|28.1
17298|MARMAR?S|1963|8|28.5
17298|MARMAR?S|1963|9|25.1
17298|MARMAR?S|1963|10|19.7
17298|MARMAR?S|1963|11|15.9
17298|MARMAR?S|1963|12|12.8
17298|MARMAR?S|1963|13|18.8
17298|MARMAR?S|1964|1|8.7
17298|MARMAR?S|1964|2|10.3
17298|MARMAR?S|1964|3|13.8
17298|MARMAR?S|1964|4|16.2
17298|MARMAR?S|1964|5|18.8
17298|MARMAR?S|1964|6|25.3
17298|MARMAR?S|1964|7|27.1
17298|MARMAR?S|1964|8|27.6
17298|MARMAR?S|1964|9|23.5
17298|MARMAR?S|1964|10|20.6
17298|MARMAR?S|1964|11|15.8
17298|MARMAR?S|1964|12|13.8
17298|MARMAR?S|1964|13|18.5
17298|MARMAR?S|1965|1|11.0
17298|MARMAR?S|1965|2|10.6
17298|MARMAR?S|1965|3|13.0
17298|MARMAR?S|1965|4|15.3
17298|MARMAR?S|1965|5|19.1
17298|MARMAR?S|1965|6|25.1
17298|MARMAR?S|1965|7|28.5
17298|MARMAR?S|1965|8|26.5
17298|MARMAR?S|1965|9|25.0
17298|MARMAR?S|1965|10|18.9
17298|MARMAR?S|1965|11|15.4
17298|MARMAR?S|1965|12|12.9
17298|MARMAR?S|1965|13|18.5
17298|MARMAR?S|1966|1|11.6
17298|MARMAR?S|1966|2|13.2
17298|MARMAR?S|1966|3|13.1
17298|MARMAR?S|1966|4|16.9
17298|MARMAR?S|1966|5|19.8
17298|MARMAR?S|1966|6|24.9
17298|MARMAR?S|1966|7|27.8
17298|MARMAR?S|1966|8|28.7
17298|MARMAR?S|1966|9|24.3
17298|MARMAR?S|1966|10|21.5
17298|MARMAR?S|1966|11|18.4
17298|MARMAR?S|1966|12|12.4
17298|MARMAR?S|1966|13|19.4
17298|MARMAR?S|1967|1|10.3
17298|MARMAR?S|1967|2|9.6
17298|MARMAR?S|1967|3|11.9
17298|MARMAR?S|1967|4|15.4
17298|MARMAR?S|1967|5|19.8
17298|MARMAR?S|1967|6|24.0
17298|MARMAR?S|1967|7|27.6
17298|MARMAR?S|1967|8|28.8
17298|MARMAR?S|1967|9|24.5
17298|MARMAR?S|1967|10|19.2
17298|MARMAR?S|1967|11|15.0
17298|MARMAR?S|1967|12|13.0
17298|MARMAR?S|1967|13|18.3
17298|MARMAR?S|1968|1|9.8
17298|MARMAR?S|1968|2|11.9
17298|MARMAR?S|1968|3|11.9
17298|MARMAR?S|1968|4|17.6
17298|MARMAR?S|1968|5|22.7
17298|MARMAR?S|1968|6|25.1
17298|MARMAR?S|1968|7|28.4
17298|MARMAR?S|1968|8|26.4
17298|MARMAR?S|1968|9|23.3
17298|MARMAR?S|1968|10|18.5
17298|MARMAR?S|1968|11|15.1
17298|MARMAR?S|1968|12|12.7
17298|MARMAR?S|1968|13|18.6
17298|MARMAR?S|1969|1|10.0
17298|MARMAR?S|1969|2|12.1
17298|MARMAR?S|1969|3|13.6
17298|MARMAR?S|1969|4|14.1
17298|MARMAR?S|1969|5|20.9
17298|MARMAR?S|1969|6|24.6
17298|MARMAR?S|1969|7|26.9
17298|MARMAR?S|1969|8|26.9
17298|MARMAR?S|1969|9|25.3
17298|MARMAR?S|1969|10|19.7
17298|MARMAR?S|1969|11|15.9
17298|MARMAR?S|1969|12|13.5
17298|MARMAR?S|1969|13|18.7
17298|MARMAR?S|1970|1|12.4
17298|MARMAR?S|1970|2|12.3
17298|MARMAR?S|1970|3|14.0
17298|MARMAR?S|1970|4|17.1
17298|MARMAR?S|1970|5|19.1
17298|MARMAR?S|1970|6|26.0
17298|MARMAR?S|1970|7|27.6
17298|MARMAR?S|1970|8|28.8
17298|MARMAR?S|1970|9|24.5
17298|MARMAR?S|1970|10|18.9
17298|MARMAR?S|1970|11|15.3
17298|MARMAR?S|1970|12|11.1
17298|MARMAR?S|1970|13|19.0
17298|MARMAR?S|1971|1|13.2
17298|MARMAR?S|1971|2|10.8
17298|MARMAR?S|1971|3|12.9
17298|MARMAR?S|1971|4|15.3
17298|MARMAR?S|1971|5|20.3
17298|MARMAR?S|1971|6|25.4
17298|MARMAR?S|1971|7|26.6
17298|MARMAR?S|1971|8|28.5
17298|MARMAR?S|1971|9|24.6
17298|MARMAR?S|1971|10|19.0
17298|MARMAR?S|1971|11|15.5
17298|MARMAR?S|1971|12|11.0
17298|MARMAR?S|1971|13|18.6
17298|MARMAR?S|1972|1|10.3
17298|MARMAR?S|1972|2|11.0
17298|MARMAR?S|1972|3|13.3
17298|MARMAR?S|1972|4|17.2
17298|MARMAR?S|1972|5|20.1
17298|MARMAR?S|1972|6|25.0
17298|MARMAR?S|1972|7|26.8
17298|MARMAR?S|1972|8|27.4
17298|MARMAR?S|1972|9|24.8
17298|MARMAR?S|1972|10|18.4
17298|MARMAR?S|1972|11|14.8
17298|MARMAR?S|1972|12|11.1
17298|MARMAR?S|1972|13|18.4
17298|MARMAR?S|1973|1|9.7
17298|MARMAR?S|1973|2|11.8
17298|MARMAR?S|1973|3|11.9
17298|MARMAR?S|1973|4|14.4
17298|MARMAR?S|1973|5|21.7
17298|MARMAR?S|1973|6|25.0
17298|MARMAR?S|1973|7|28.3
17298|MARMAR?S|1973|8|27.5
17298|MARMAR?S|1973|9|25.0
17298|MARMAR?S|1973|10|20.6
17298|MARMAR?S|1973|11|14.0
17298|MARMAR?S|1973|12|12.7
17298|MARMAR?S|1973|13|18.6
17298|MARMAR?S|1974|1|8.5
17298|MARMAR?S|1974|2|12.2
17298|MARMAR?S|1974|3|14.3
17298|MARMAR?S|1974|4|15.4
17298|MARMAR?S|1974|5|19.2
17298|MARMAR?S|1974|6|24.5
17298|MARMAR?S|1974|7|28.3
17298|MARMAR?S|1974|8|27.2
17298|MARMAR?S|1974|9|24.4
17298|MARMAR?S|1974|10|21.1
17298|MARMAR?S|1974|11|15.2
17298|MARMAR?S|1974|12|10.7
17298|MARMAR?S|1974|13|18.4
17298|MARMAR?S|1975|1|10.2
17298|MARMAR?S|1975|2|10.2
17298|MARMAR?S|1975|3|13.7
17298|MARMAR?S|1975|4|17.0
17298|MARMAR?S|1975|5|19.9
17298|MARMAR?S|1975|6|23.6
17298|MARMAR?S|1975|7|27.7
17298|MARMAR?S|1975|8|27.0
17298|MARMAR?S|1975|9|25.9
17298|MARMAR?S|1975|10|20.3
17298|MARMAR?S|1975|11|15.1
17298|MARMAR?S|1975|12|11.3
17298|MARMAR?S|1975|13|18.6
17298|MARMAR?S|1976|1|10.1
17298|MARMAR?S|1976|2|9.4
17298|MARMAR?S|1976|3|12.9
17298|MARMAR?S|1976|4|15.2
17298|MARMAR?S|1976|5|20.2
17298|MARMAR?S|1976|6|23.8
17298|MARMAR?S|1976|7|26.2
17298|MARMAR?S|1976|8|26.0
17298|MARMAR?S|1976|9|22.9
17298|MARMAR?S|1976|10|19.7
17298|MARMAR?S|1976|11|15.1
17298|MARMAR?S|1976|12|11.9
17298|MARMAR?S|1976|13|17.8
17298|MARMAR?S|1977|1|10.6
17298|MARMAR?S|1977|2|13.2
17298|MARMAR?S|1977|3|12.5
17298|MARMAR?S|1977|4|16.1
17298|MARMAR?S|1977|5|21.1
17298|MARMAR?S|1977|6|25.5
17298|MARMAR?S|1977|7|28.8
17298|MARMAR?S|1977|8|27.8
17298|MARMAR?S|1977|9|24.2
17298|MARMAR?S|1977|10|18.1
17298|MARMAR?S|1977|11|16.7
17298|MARMAR?S|1977|12|11.0
17298|MARMAR?S|1977|13|18.8
17298|MARMAR?S|1978|1|10.9
17298|MARMAR?S|1978|2|12.7
17298|MARMAR?S|1978|3|13.3
17298|MARMAR?S|1978|4|15.6
17298|MARMAR?S|1978|5|20.9
17298|MARMAR?S|1978|6|25.1
17298|MARMAR?S|1978|7|28.5
17298|MARMAR?S|1978|8|26.9
17298|MARMAR?S|1978|9|22.5
17298|MARMAR?S|1978|10|19.7
17298|MARMAR?S|1978|11|13.7
17298|MARMAR?S|1978|12|12.1
17298|MARMAR?S|1978|13|18.5
17298|MARMAR?S|1979|1|11.1
17298|MARMAR?S|1979|2|12.3
17298|MARMAR?S|1979|3|14.2
17298|MARMAR?S|1979|4|15.6
17298|MARMAR?S|1979|5|20.2
17298|MARMAR?S|1979|6|25.9
17298|MARMAR?S|1979|7|28.1
17298|MARMAR?S|1979|8|27.0
17298|MARMAR?S|1979|9|24.9
17298|MARMAR?S|1979|10|20.3
17298|MARMAR?S|1979|11|15.1
17298|MARMAR?S|1979|12|12.0
17298|MARMAR?S|1979|13|18.9
17298|MARMAR?S|1980|1|9.5
17298|MARMAR?S|1980|2|10.4
17298|MARMAR?S|1980|3|12.1
17298|MARMAR?S|1980|4|14.7
17298|MARMAR?S|1980|5|18.7
17298|MARMAR?S|1980|6|24.9
17298|MARMAR?S|1980|7|27.5
17298|MARMAR?S|1980|8|28.0
17298|MARMAR?S|1980|9|24.0
17298|MARMAR?S|1980|10|20.3
17298|MARMAR?S|1980|11|16.2
17298|MARMAR?S|1980|12|12.5
17298|MARMAR?S|1980|13|18.3
17298|MARMAR?S|1981|1|10.1
17298|MARMAR?S|1981|2|10.5
17298|MARMAR?S|1981|3|14.2
17298|MARMAR?S|1981|4|17.0
17298|MARMAR?S|1981|5|18.9
17298|MARMAR?S|1981|6|26.1
17298|MARMAR?S|1981|7|27.7
17298|MARMAR?S|1981|8|28.4
17298|MARMAR?S|1981|9|24.4
17298|MARMAR?S|1981|10|21.2
17298|MARMAR?S|1981|11|13.6
17298|MARMAR?S|1981|12|13.6
17298|MARMAR?S|1981|13|18.9
17298|MARMAR?S|1982|1|11.5
17298|MARMAR?S|1982|2|9.2
17298|MARMAR?S|1982|3|11.9
17298|MARMAR?S|1982|4|15.7
17298|MARMAR?S|1982|5|19.5
17298|MARMAR?S|1982|6|24.3
17298|MARMAR?S|1982|7|26.9
17298|MARMAR?S|1982|8|27.4
17298|MARMAR?S|1982|9|25.6
17298|MARMAR?S|1982|10|19.9
17298|MARMAR?S|1982|11|15.0
17298|MARMAR?S|1982|12|12.1
17298|MARMAR?S|1982|13|18.3
17298|MARMAR?S|1983|1|8.8
17298|MARMAR?S|1983|2|9.0
17298|MARMAR?S|1983|3|12.1
17298|MARMAR?S|1983|4|16.7
17298|MARMAR?S|1983|5|20.7
17298|MARMAR?S|1983|6|23.3
17298|MARMAR?S|1983|7|27.5
17298|MARMAR?S|1983|8|27.2
17298|MARMAR?S|1983|9|24.3
17298|MARMAR?S|1983|10|19.1
17298|MARMAR?S|1983|11|15.5
17298|MARMAR?S|1983|12|12.5
17298|MARMAR?S|1983|13|18.1
17298|MARMAR?S|1984|1|11.3
17298|MARMAR?S|1984|2|11.9
17298|MARMAR?S|1984|3|12.8
17298|MARMAR?S|1984|4|14.9
17298|MARMAR?S|1984|5|20.6
17298|MARMAR?S|1984|6|24.8
17298|MARMAR?S|1984|7|28.4
17298|MARMAR?S|1984|8|27.0
17298|MARMAR?S|1984|9|24.2
17298|MARMAR?S|1984|10|20.9
17298|MARMAR?S|1984|11|15.1
17298|MARMAR?S|1984|12|11.6
17298|MARMAR?S|1984|13|18.6
17298|MARMAR?S|1985|1|12.4
17298|MARMAR?S|1985|2|9.1
17298|MARMAR?S|1985|3|12.7
17298|MARMAR?S|1985|4|16.5
17298|MARMAR?S|1985|5|21.2
17298|MARMAR?S|1985|6|25.3
17298|MARMAR?S|1985|7|27.9
17298|MARMAR?S|1985|8|28.1
17298|MARMAR?S|1985|9|24.9
17298|MARMAR?S|1985|10|18.2
17298|MARMAR?S|1985|11|17.0
17298|MARMAR?S|1985|12|12.8
17298|MARMAR?S|1985|13|18.9
17298|MARMAR?S|1986|1|12.1
17298|MARMAR?S|1986|2|12.5
17298|MARMAR?S|1986|3|13.9
17298|MARMAR?S|1986|4|17.7
17298|MARMAR?S|1986|5|20.4
17298|MARMAR?S|1986|6|24.8
17298|MARMAR?S|1986|7|28.3
17298|MARMAR?S|1986|8|27.6
17298|MARMAR?S|1986|9|25.2
17298|MARMAR?S|1986|10|19.2
17298|MARMAR?S|1986|11|13.3
17298|MARMAR?S|1986|12|11.1
17298|MARMAR?S|1986|13|18.9
17298|MARMAR?S|1987|1|11.7
17298|MARMAR?S|1987|2|12.3
17298|MARMAR?S|1987|3|9.5
17298|MARMAR?S|1987|4|15.0
17298|MARMAR?S|1987|5|17.9
17298|MARMAR?S|1987|6|25.0
17298|MARMAR?S|1987|7|28.1
17298|MARMAR?S|1987|8|28.0
17298|MARMAR?S|1987|9|25.0
17298|MARMAR?S|1987|10|20.1
17298|MARMAR?S|1987|11|13.9
17298|MARMAR?S|1987|12|11.9
17298|MARMAR?S|1987|13|18.2
17298|MARMAR?S|1988|1|11.5
17298|MARMAR?S|1988|2|10.6
17298|MARMAR?S|1988|3|11.2
17298|MARMAR?S|1988|4|15.2
17298|MARMAR?S|1988|5|20.6
17298|MARMAR?S|1988|6|25.7
17298|MARMAR?S|1988|7|30.7
17298|MARMAR?S|1988|8|29.1
17298|MARMAR?S|1988|9|25.8
17298|MARMAR?S|1988|10|19.9
17298|MARMAR?S|1988|11|13.4
17298|MARMAR?S|1988|12|11.9
17298|MARMAR?S|1988|13|18.8
17298|MARMAR?S|1989|1|9.6
17298|MARMAR?S|1989|2|11.3
17298|MARMAR?S|1989|3|14.5
17298|MARMAR?S|1989|4|18.4
17298|MARMAR?S|1989|5|20.7
17298|MARMAR?S|1989|6|24.0
17298|MARMAR?S|1989|7|28.1
17298|MARMAR?S|1989|8|27.8
17298|MARMAR?S|1989|9|25.5
17298|MARMAR?S|1989|10|18.9
17298|MARMAR?S|1989|11|15.3
17298|MARMAR?S|1989|12|12.2
17298|MARMAR?S|1989|13|18.9
17298|MARMAR?S|1990|1|10.1
17298|MARMAR?S|1990|2|11.5
17298|MARMAR?S|1990|3|14.0
17298|MARMAR?S|1990|4|16.6
17298|MARMAR?S|1990|5|21.0
17298|MARMAR?S|1990|6|25.1
17298|MARMAR?S|1990|7|28.2
17298|MARMAR?S|1990|8|27.8
17298|MARMAR?S|1990|9|25.0
17298|MARMAR?S|1990|10|21.6
17298|MARMAR?S|1990|11|17.0
17298|MARMAR?S|1990|12|13.3
17298|MARMAR?S|1990|13|19.3
17298|MARMAR?S|1991|1|10.0
17298|MARMAR?S|1991|2|10.8
17298|MARMAR?S|1991|3|14.8
17298|MARMAR?S|1991|4|16.2
17298|MARMAR?S|1991|5|18.3
17298|MARMAR?S|1991|6|25.8
17298|MARMAR?S|1991|7|27.6
17298|MARMAR?S|1991|8|28.5
17298|MARMAR?S|1991|9|25.3
17298|MARMAR?S|1991|10|20.7
17298|MARMAR?S|1991|11|15.1
17298|MARMAR?S|1991|12|9.2
17298|MARMAR?S|1991|13|18.6
17298|MARMAR?S|1992|1|9.6
17298|MARMAR?S|1992|2|8.2
17298|MARMAR?S|1992|3|11.4
17298|MARMAR?S|1992|4|15.5
17298|MARMAR?S|1992|5|19.5
17298|MARMAR?S|1992|6|24.6
17298|MARMAR?S|1992|7|27.1
17298|MARMAR?S|1992|8|27.9
17298|MARMAR?S|1992|9|24.7
17298|MARMAR?S|1992|10|21.5
17298|MARMAR?S|1992|11|15.4
17298|MARMAR?S|1992|12|9.3
17298|MARMAR?S|1992|13|17.9
17298|MARMAR?S|1993|1|9.4
17298|MARMAR?S|1993|2|8.9
17298|MARMAR?S|1993|3|11.6
17298|MARMAR?S|1993|4|15.2
17298|MARMAR?S|1993|5|19.4
17298|MARMAR?S|1993|6|25.8
17298|MARMAR?S|1993|7|28.6
17298|MARMAR?S|1993|8|29.2
17298|MARMAR?S|1993|9|25.0
17298|MARMAR?S|1993|10|22.8
17298|MARMAR?S|1993|11|15.3
17298|MARMAR?S|1993|12|12.5
17298|MARMAR?S|1993|13|18.7
17298|MARMAR?S|1994|1|11.6
17298|MARMAR?S|1994|2|11.3
17298|MARMAR?S|1994|3|13.7
17298|MARMAR?S|1994|4|17.2
17298|MARMAR?S|1994|5|21.7
17298|MARMAR?S|1994|6|26.2
17298|MARMAR?S|1994|7|28.1
17298|MARMAR?S|1994|8|29.4
17298|MARMAR?S|1994|9|27.6
17298|MARMAR?S|1994|10|22.7
17298|MARMAR?S|1994|11|14.7
17298|MARMAR?S|1994|12|10.8
17298|MARMAR?S|1994|13|19.6
17298|MARMAR?S|1995|1|11.2
17298|MARMAR?S|1995|2|12.7
17298|MARMAR?S|1995|3|12.8
17298|MARMAR?S|1995|4|15.1
17298|MARMAR?S|1995|5|20.1
17298|MARMAR?S|1995|6|26.4
17298|MARMAR?S|1995|7|28.5
17298|MARMAR?S|1995|8|27.9
17298|MARMAR?S|1995|9|25.4
17298|MARMAR?S|1995|10|19.6
17298|MARMAR?S|1995|11|12.7
17298|MARMAR?S|1995|12|12.9
17298|MARMAR?S|1995|13|18.8
17298|MARMAR?S|1996|1|10.4
17298|MARMAR?S|1996|2|11.8
17298|MARMAR?S|1996|3|11.6
17298|MARMAR?S|1996|4|14.4
17298|MARMAR?S|1996|5|22.2
17298|MARMAR?S|1996|6|26.5
17298|MARMAR?S|1996|7|28.5
17298|MARMAR?S|1996|8|28.0
17298|MARMAR?S|1996|9|23.3
17298|MARMAR?S|1996|10|18.6
17298|MARMAR?S|1996|11|16.8
17298|MARMAR?S|1996|12|14.0
17298|MARMAR?S|1996|13|18.9
17298|MARMAR?S|1997|1|12.2
17298|MARMAR?S|1997|2|10.4
17298|MARMAR?S|1997|3|11.6
17298|MARMAR?S|1997|4|12.6
17298|MARMAR?S|1997|5|20.6
17298|MARMAR?S|1997|6|25.7
17298|MARMAR?S|1997|7|28.9
17298|MARMAR?S|1997|8|26.9
17298|MARMAR?S|1997|9|24.3
17298|MARMAR?S|1997|10|19.6
17298|MARMAR?S|1997|11|16.3
17298|MARMAR?S|1997|12|12.3
17298|MARMAR?S|1997|13|18.5
17298|MARMAR?S|1998|1|10.9
17298|MARMAR?S|1998|2|12.7
17298|MARMAR?S|1998|3|11.4
17298|MARMAR?S|1998|4|16.7
17298|MARMAR?S|1998|5|19.9
17298|MARMAR?S|1998|6|26.5
17298|MARMAR?S|1998|7|29.6
17298|MARMAR?S|1998|8|30.4
17298|MARMAR?S|1998|9|25.8
17298|MARMAR?S|1998|10|22.1
17298|MARMAR?S|1998|11|16.3
17298|MARMAR?S|1998|12|11.5
17298|MARMAR?S|1998|13|19.5
17298|MARMAR?S|1999|1|11.8
17298|MARMAR?S|1999|2|10.4
17298|MARMAR?S|1999|3|13.6
17298|MARMAR?S|1999|4|16.4
17298|MARMAR?S|1999|5|21.8
17298|MARMAR?S|1999|6|27.0
17298|MARMAR?S|1999|7|28.6
17298|MARMAR?S|1999|8|29.2
17298|MARMAR?S|1999|9|25.4
17298|MARMAR?S|1999|10|22.8
17298|MARMAR?S|1999|11|16.7
17298|MARMAR?S|1999|12|14.2
17298|MARMAR?S|1999|13|19.9
17298|MARMAR?S|2000|1|8.4
17298|MARMAR?S|2000|2|10.5
17298|MARMAR?S|2000|3|11.3
17298|MARMAR?S|2000|4|16.7
17298|MARMAR?S|2000|5|21.7
17298|MARMAR?S|2000|6|27.4
17298|MARMAR?S|2000|7|29.2
17298|MARMAR?S|2000|8|29.2
17298|MARMAR?S|2000|9|25.7
17298|MARMAR?S|2000|10|20.9
17298|MARMAR?S|2000|11|17.4
17298|MARMAR?S|2000|12|13.1
17298|MARMAR?S|2000|13|19.3
17298|MARMAR?S|2001|1|12.7
